href,aantal_keer,voorkomende_urls,title,status,publisher,editors,date,id
https://docs.opengeospatial.org/is/18-058r1/18-058r1.html,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""OGC 18-058: OGC API - Features - Part 2: Coordinate Reference Systems by Reference, Version 1.0""]","[""Approved""]","[""Open Geospatial Consortium (OGC)""]","[[""Panagiotis (Peter) A. Vretanos"",""Clemens Portele""]]","[""2020-11-02""]","[""oapif2""]"
http://docs.ogc.org/DRAFTS/20-002.html,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""OGC 20-002: OGC API - Features - Part 4: Create, Replace, Update and Delete, Version 1.0.0 snapshot (editor's draft""]","[""Draft""]","[""Open Geospatial Consortium (OGC)""]","[[""Panagiotis (Peter) A. Vretanos"",""Clemens Portele""]]",[],"[""oapif4""]"
https://docs.geostandaarden.nl/api/API-Strategie-mod-geo/,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""API Design rules Module: Geospatial""]","[""Consultatieversie""]","[""Geonovum""]","[[""Linda van den Brink""]]","[""2022-09-30""]","[""adr-mod-geo""]"
http://docs.opengeospatial.org/is/17-089r1/17-089r1.html,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""OGC 17-089r1: OGC Web Coverage Service (WCS) 2.1 Interface Standard - Core""]","[""Approved""]","[""Open Geospatial Consortium (OGC)""]",[],"[""2018-08-16""]","[""wcs21""]"
https://inspire.ec.europa.eu/id/document/tg/download-wcs,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""Technical Guidance for the implementation of Inspire Download Services using Web Coverage Services (WCS), version 1.0""]","[""Approved""]","[""INSPIRE Maintenance and Implementation Group (MIG)""]",[],"[""2016-12-16""]","[""instgdswcs""]"
http://docs.opengeospatial.org/as/18-005r4/18-005r4.html,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""OGC Abstract Specification Topic 2: Referencing by coordinates""]","[""OGC\u00ae Publicly Available Standard""]","[""Open Geospatial Consortium (OGC)""]","[[""Roger Lott""]]","[""2019-02-08""]","[""orefco""]"
http://docs.ogc.org/DRAFTS/19-087.html,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""OGC 19-087: OGC API - Coverages - Part 1: Core, version 0.0.6""]","[""Draft""]","[""Open Geospatial Consortium (OGC)""]","[[""Charles Heazel"",""Jerome St-Louis""]]",[],"[""oapic""]"
https://inspire.ec.europa.eu/id/document/tg/download-sos,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""Technical Guidance for implementing download services using the OGC Sensor Observation Service and ISO 19143 Filter Encoding, version 1.0""]","[""Approved""]","[""INSPIRE Maintenance and Implementation Group (MIG)""]",[],"[""2016-12-16""]","[""instgdssos""]"
https://docs.ogc.org/is/18-088/18-088.html,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""OGC 18-088: OGC SensorThings API Part 1 - Sensing, Version 1.1""]","[""Approved""]","[""Open Geospatial Consortium (OGC)""]","[[""Steve Liang"",""Tania Khalafbeigi"",""Hylke van der Schaaf""]]","[""2021-08-04""]","[""stas""]"
http://docs.opengeospatial.org/is/17-079r1/17-079r1.html,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""OGC 17-079r1: OGC SensorThings API Part 1 - Tasking Core, Version 1.0""]","[""Approved""]","[""Open Geospatial Consortium (OGC)""]","[[""Steve Liang"",""Tania Khalafbeigi""]]","[""2019-01-08""]","[""stat""]"
https://inspire.ec.europa.eu/good-practice/ogc-sensorthings-api-inspire-download-service,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""OGC SensorThings API as an INSPIRE download service""]","[""Endorsed good practice""]","[""INSPIRE Maintenance and Implementation Group (MIG)""]",[],[],"[""insgpsta""]"
https://docs.ogc.org/is/19-086r5/19-086r5.html,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""OGC 19-086r5: OGC API - Environmental Data Retrieval Standard, Version 1.0.1""]","[""Approved""]","[""Open Geospatial Consortium (OGC)""]","[[""Mark Burgoyne"",""David Blodgett"",""Charles Heazel"",""Chris Little""]]","[""2022-08-05""]","[""oapiedr""]"
https://inspire.ec.europa.eu/documents/technical-guidance-implementation-inspire-discovery-services-0,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""Technical Guidance for the implementation of Inspire Discovery Service, version 3.1""]","[""Approved""]","[""IOC TF""]",[],"[""2011-11-07""]","[""instgdis""]"
https://portal.ogc.org/files/80534,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""OGC 07-045r2: OGC Catalogue Services Specification 2.0.2 - ISO Metadata Application Profile: Corrigendum, version 1.0.2""]","[""Approved""]","[""Open Geospatial Consortium (OGC)""]","[[""Uwe Voges"",""Kristian Senkler""]]","[""2020-11-19""]","[""cswisoap""]"
http://docs.ogc.org/DRAFTS/20-004.html,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""OGC 20-224: OGC API - Records - Part 1: Core""]","[""Draft""]","[""Open Geospatial Consortium (OGC)""]","[[""Panagiotis (Peter) A. Vretanos"",""Tom Kralidis"",""Charles Heazel""]]","[""2020-01-13""]","[""oapirecords1""]"
http://docs.opengeospatial.org/cs/17-014r8/17-014r8.html,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""OGC Indexed 3d Scene Layer (I3S) and Scene Layer Package (*.slpk) Format Community Standard Version 1.2""]","[""Approved""]","[""Open Geospatial Consortium (OGC)""]","[[""Carl Reed"",""Tamrat Belayneh""]]","[""2021-05-11""]","[""i3s""]"
https://opengeospatial.github.io/ogc-geosparql/geosparql11/spec.html,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""OGC GeoSPARQL - A Geographic Query Language for RDF Data""]","[""Draft""]","[""Open Geospatial Consortium (OGC)""]","[[""Nicholas J. Car"",""Timo Homburg"",""Matthew Perry"",""John Herring"",""Frans Knibbe"",""Simon J.D. Cox"",""Joseph Abhayaratna"",""Mathias Bonduel""]]","[""2022""]","[""geosparql11""]"
https://www.iso.org/standard/59164.html,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""ISO 19101-1:2014 Geographic information \u2014 Reference model \u2014 Part 1: Fundamentals""]","[""Published""]","[""ISO""]",[],"[""November 2014""]","[""iso19101""]"
https://www.iso.org/standard/56734.html,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""ISO 19103:2015 Geographic information \u2014 Conceptual schema language""]","[""Published""]","[""ISO""]",[],"[""December 2015""]","[""iso19103""]"
https://www.iso.org/standard/26013.html,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""ISO 19108:2002 Geographic information \u2014 Temporal schema""]","[""Published""]","[""ISO""]",[],"[""12-9-2012""]","[""iso19108""]"
https://www.iso.org/standard/59193.html,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""ISO 19109:2015 Geographic information \u2014 Rules for application schema""]","[""Published""]","[""ISO""]",[],"[""December 2015""]","[""iso19109""]"
https://www.iso.org/standard/57303.html,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""ISO 19110:2016 Geographic information \u2014 Methodology for feature cataloguing""]","[""Published""]","[""ISO""]",[],"[""December 2016""]","[""iso19110""]"
https://www.iso.org/standard/46226.html,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""ISO 19117:2012 Geographic Information - Portrayal""]","[""Published""]","[""ISO""]",[],"[""December 2012""]","[""iso19117""]"
https://www.iso.org/standard/85092.html,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""ISO 19131:2022 Geographic information \u2014 Data product specifications""]","[""Published""]","[""ISO""]",[],"[""November 2022""]","[""iso19131""]"
https://www.iso.org/standard/75676.html,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""ISO 19136-1:2020 Geographic information \u2014 Geography Markup Language (GML) \u2014 Part 1: Fundamentals""]","[""Published""]","[""ISO""]",[],"[""January 2020""]","[""iso19136""]"
https://www.iso.org/standard/41784.html,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""ISO\/TS 19127 Geographic Information - Geodetic codes and parameters""]","[""Published""]","[""ISO""]",[],"[""June 2005""]","[""isots19127""]"
https://www.iso.org/standard/75147.html,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""ISO 6709:2022 Standard representation of geographic point location by coordinates""]","[""Published""]","[""ISO""]",[],"[""September 2022""]","[""iso6709""]"
https://epsg.org/home.html,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""EPSG Geodetic Parameter Dataset""]","[""Published""]","[""Geodesy Subcommittee of the IOGP Geomatics Committee""]",[],[],"[""epsg""]"
https://inspire.ec.europa.eu/documents/inspire-generic-conceptual-model,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""Generic Conceptual Model of the INSPIRE data specifications""]","[""Published""]","[""INSPIRE Drafting Team Data Specifications""]",[],"[""April 8, 2014""]","[""inspire-gcm""]"
https://inspire.ec.europa.eu/documents/methodology-development-data-specifications-baseline-version-d-26-version-30,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""Methodology for the development of data specifications: baseline version (D 2.6, Version 3.0)""]","[""Published""]","[""INSPIRE Drafting Team Data Specifications""]",[],"[""April 7, 2008""]","[""inspire-mds""]"
https://inspire.ec.europa.eu/documents/guidelines-encoding-spatial-data,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""Guidelines for the encoding of spatial data""]","[""Published""]","[""INSPIRE Drafting Team Data Specifications""]",[],"[""2014-04-08""]","[""inspire-gen""]"
https://inspire.ec.europa.eu/id/document/tg/gg,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""Guidelines INSPIRE Data Specification on Geographical Grid Systems - Technical Guidelines""]","[""Published""]","[""INSPIRE Thematic Working Group Coordinate Reference Systems &amp; Geographical Grid Systems"",""INSPIRE Thematic Working Group Coordinate Reference Systems & Geographical Grid Systems""]",[],"[""April 17, 2014""]","[""inspire-ggs""]"
https://inspire.ec.europa.eu/id/document/tg/rs,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""INSPIRE Data Specification on Coordinate Reference Systems - Technical Guidelines""]","[""Published""]","[""INSPIRE Thematic Working Group Coordinate Reference Systems &amp; Geographical Grid Systems"",""INSPIRE Thematic Working Group Coordinate Reference Systems & Geographical Grid Systems""]",[],"[""April 17, 2014""]","[""inspire-crs""]"
https://portal.ogc.org/files/?artifact_id=4700,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""OpenGIS\u00ae Geography Markup Language (GML) Implementation Specification, v3.1.1""]","[""Published""]","[""Open Geospatial Consortium""]","[[""Simon Cox"",""Paul Daisey"",""Ron Lake"",""Clemens Portele"",""Arliss Whiteside""]]","[""2004-02-07""]",[]
https://portal.ogc.org/files/?artifact_id=46568,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""OGC\u00ae Geography Markup Language (GML) \u2014 Extended schemas and encoding rules, v3.3""]","[""Published""]","[""Open Geospatial Consortium""]","[[""Clemens Portele""]]","[""2012-02-07""]","[""gml33""]"
https://www.geopackage.org/spec131/,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""OGC GeoPackage Encoding Standard - with Corrigendum, v1.3.1""]","[""Published""]","[""Open Geospatial Consortium""]","[[""Jeff Yutzler""]]","[""2021-11-16""]","[""geopackage""]"
https://inspire.ec.europa.eu/good-practice/geopackage-encoding-inspire-datasets,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""GeoPackage encoding of INSPIRE datasets. INSPIRE good practise""]","[""Candidate""]","[""INSPIRE""]",[],[],"[""insgpgeopackage""]"
https://portal.ogc.org/files/?artifact_id=42729,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""Geography Markup Language (GML) simple features profile (with Corrigendum) (2.0)""]","[""Published""]","[""Open Geospatial Consortium""]","[[""Linda van den Brink"",""Clemens Portele"",""Panagiotis (Peter) A. Vretanos""]]","[""2012-04-05""]","[""gmlsf""]"
https://portal.ogc.org/files/?artifact_id=43732,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""OGC Network Common Data Form (NetCDF) Core Encoding Standard version 1.0""]","[""Published""]","[""Open Geospatial Consortium""]","[[""Ben Domenico""]]","[""2011-04-05""]","[""netcdf""]"
http://docs.opengeospatial.org/is/18-043r3/18-043r3.html,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""OGC Hierarchical Data Format Version 5 (HDF5\u00ae) Core Standard""]","[""Published""]","[""Open Geospatial Consortium""]","[[""Aleksandar Jelenak"",""Ted Habermann"",""Gerd Heber""]]","[""2019-03-27""]","[""hdf5""]"
https://www.earthdata.nasa.gov/sites/default/files/imported/ESDS-RFC-008-v1.1.pdf,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""HDF-EOS5 Data Model, File Format and Library (v1.1)""]","[""Recommended""]","[""NASA""]","[[""Larry Klein"",""Abe Taaheri""]]","[""2016-05""]","[""hdfeos""]"
http://docs.opengeospatial.org/is/19-008r4/19-008r4.html,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""OGC GeoTIFF standard v1.1""]","[""Published""]","[""Open Geospatial Consortium""]","[[""Emmanuel Devys"",""Ted Habermann"",""Chuck Heazel"",""Roger Lott"",""Even Rouault""]]","[""2019-09-14""]","[""geotiff""]"
https://www.iso.org/standard/70948.html,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""ISO 19123-2:2018 Geographic information \u2014 Schema for coverage geometry and functions \u2014 Part 2: Coverage implementation schema""]","[""Published""]","[""ISD""]",[],"[""2018-10""]","[""cis10""]"
http://docs.opengeospatial.org/is/08-085r8/08-085r8.html,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""OGC\u00ae GML in JPEG 2000 (GMLJP2) Encoding Standard Part 1: Core v.2.1""]","[""Published""]","[""Open Geospatial Consortium""]","[[""Lucio Colaiacomo"",""Joan Mas\u00f3"",""Emmanuel Devys"",""Eric Hirschorn""]]","[""2018-08-27""]","[""gmljpeg2000""]"
https://portal.ogc.org/files/102051,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""OGC CoverageJSON Community Standard 1.0-draft_0.2.2""]","[""Draft""]","[""Open Geospatial Consortium""]","[[""Chris Little"",""Jon Blower"",""Maik Riechert""]]",[],"[""covjson""]"
http://docs.ogc.org/is/12-000r2/12-000r2.html,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""OGC SensorML: Model and XML Encoding Standard v2.1""]","[""Published""]","[""Open Geospatial Consortium""]","[[""Mike Botts"",""Alexandre Robin"",""Eric Hirschorn""]]","[""2020-08-10""]","[""sensorml""]"
https://docs.ogc.org/cs/20-072r2/20-072r2.html,2,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces"",""https:\/\/docs.geostandaarden.nl\/.\/rwgs\/rw""]","[""CityJSON Community Standard 1.0""]","[""Published""]","[""Open Geospatial Consortium""]","[[""Hugo Ledoux""]]","[""2021-08-13""]","[""cityjson""]"
http://www.opengeospatial.org/standards/gml,2,"[""https:\/\/docs.geostandaarden.nl\/.\/g4w\/geox"",""https:\/\/docs.geostandaarden.nl\/.\/nen3610\/gimeg""]","[""Geography Markup Language (GML) simple features profile""]",[],"[""Open Geospatial Consortium""]",[],"[""5 April 2012""]","[""gml-sf""]"
https://shapechange.net/wp-content/uploads/2019/12/UGAS19-D100_property_stereotypes.pdf,2,"[""https:\/\/docs.geostandaarden.nl\/.\/imx\/lineagemodel"",""https:\/\/docs.geostandaarden.nl\/.\/imx\/metadata""]","[""Property Stereotype for Metadata""]","[""V1.0""]","[""Publisher-1""]",[],[],"[""property-stereotype-for-metadata""]"
https://www.iso.org/standard/32554.html,2,"[""https:\/\/docs.geostandaarden.nl\/.\/md\/mdprofiel-iso19115"",""https:\/\/docs.geostandaarden.nl\/.\/md\/mdprofiel-iso19119""]","[""ISO 19136:2007 Geographic information -- Geography Markup Language (GML)""]",[],"[""International Organization for Standardization""]",[],"[""September 2007""]","[""iso19136-2007""]"
https://www.iso.org/standard/26002.html,2,"[""https:\/\/docs.geostandaarden.nl\/.\/md\/mdprofiel-iso19115"",""https:\/\/docs.geostandaarden.nl\/.\/md\/mdprofiel-iso19119""]","[""ISO 19101:2002 Geographic information -- Reference model""]",[],"[""International Organization for Standardization""]",[],"[""Juli 2002""]","[""iso19101-2002""]"
http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2014.354.01.0008.01.ENG,2,"[""https:\/\/docs.geostandaarden.nl\/.\/md\/mdprofiel-iso19115"",""https:\/\/docs.geostandaarden.nl\/.\/md\/mdprofiel-iso19119""]","[""Regulation on interoperability of spatial data services""]",[],"[""European commission""]",[],"[""10 december 2014""]","[""inspire1312-2014""]"
http://inspire.ec.europa.eu/id/document/tg/metadata-iso19139/2.0.1,2,"[""https:\/\/docs.geostandaarden.nl\/.\/md\/mdprofiel-iso19115"",""https:\/\/docs.geostandaarden.nl\/.\/md\/mdprofiel-iso19119""]","[""Technical Guidance for the implementation of INSPIRE dataset and service metadata based on ISO\/TS 19139:2007""]",[],"[""European Commission Joint Research Centre""]",[],"[""2017-03-02""]","[""inspire-2017""]"
http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:02010R1089-20131230,2,"[""https:\/\/docs.geostandaarden.nl\/.\/md\/mdprofiel-iso19115"",""https:\/\/docs.geostandaarden.nl\/.\/md\/mdprofiel-iso19119""]","[""Implementing Rules for interoperability of spatial data sets and services, met amendementen uit 2011, 2013 en 2014.""]",[],"[""European commission""]",[],"[""February 6, 2011""]","[""inspire-2010""]"
https://www.iso.org/standard/63207.html,2,"[""https:\/\/docs.geostandaarden.nl\/.\/md\/mdprofiel-iso19115"",""https:\/\/docs.geostandaarden.nl\/.\/md\/mdprofiel-iso19119""]","[""Hexalobular internal driving feature for bolts and screws""]",[],"[""International Organization for Standardization""]",[],"[""2014-10""]","[""iso1064-2014""]"
https://www.iso.org/standard/40874.html,2,"[""https:\/\/docs.geostandaarden.nl\/.\/md\/mdprofiel-iso19115"",""https:\/\/docs.geostandaarden.nl\/.\/md\/mdprofiel-iso19119""]","[""Data elements and interchange formats -- Information interchange -- Representation of dates and times""]",[],"[""International Organization for Standardization""]",[],"[""2004-12""]","[""iso8601-2004""]"
https://www.iso.org/committee/48750.html,2,"[""https:\/\/docs.geostandaarden.nl\/.\/md\/mdprofiel-iso19115"",""https:\/\/docs.geostandaarden.nl\/.\/md\/mdprofiel-iso19119""]","[""Information and documentation""]",[],"[""International Organization for Standardization""]",[],"[""1947""]","[""isotc46""]"
https://www.iso.org/standard/4767.html,2,"[""https:\/\/docs.geostandaarden.nl\/.\/md\/mdprofiel-iso19115"",""https:\/\/docs.geostandaarden.nl\/.\/md\/mdprofiel-iso19119""]","[""Codes for the representation of names of languages -- Part 2: Alpha-3 code""]",[],"[""International Organization for Standardization""]",[],"[""1998-10""]","[""iso639-2""]"
http://inspire.ec.europa.eu/metadata-codelist,2,"[""https:\/\/docs.geostandaarden.nl\/.\/md\/mdprofiel-iso19115"",""https:\/\/docs.geostandaarden.nl\/.\/md\/mdprofiel-iso19119""]","[""INSPIRE metadata codelijst register""]",[],"[""European Commission Joint Research Centre""]",[],[],"[""inspire-register""]"
https://www.iana.org/assignments/media-types/,2,"[""https:\/\/docs.geostandaarden.nl\/.\/md\/mdprofiel-iso19115"",""https:\/\/docs.geostandaarden.nl\/.\/md\/mdprofiel-iso19119""]","[""IANA mediatypes register""]",[],"[""IANA""]",[],[],"[""iana-mediatypes""]"
https://creativecommons.org/use-remix/cc-licenses/,2,"[""https:\/\/docs.geostandaarden.nl\/.\/md\/mdprofiel-iso19115"",""https:\/\/docs.geostandaarden.nl\/.\/md\/mdprofiel-iso19119""]","[""Creative_Commons""]",[],"[""Creative Commons""]",[],[],"[""creative-commons""]"
http://www.omg.org/spec/UML/2.5,2,"[""https:\/\/docs.geostandaarden.nl\/.\/mim\/mim"",""https:\/\/docs.geostandaarden.nl\/.\/mim\/wv-st-mim11-20191029""]","[""Object Management Group Unified Modeling Language TM"",""OMG Unified Modeling Language TM""]","[""BG-FINAL"",""versie 2.5""]","[""Object Management Group (OMG)"",""""]",[],[],"[""omg""]"
https://www.noraonline.nl/wiki/Gemeenschappelijke_Afspraken_Berichten,2,"[""https:\/\/docs.geostandaarden.nl\/.\/mim\/mim"",""https:\/\/docs.geostandaarden.nl\/.\/mim\/wv-st-mim11-20191029""]","[""Gemeenschappelijke Afspraken Berichten"",""GAB""]","[""LD"",""""]","[""Nederlandse Overheid Referentie Architectuur (NORA)"",""""]",[],[],"[""gab""]"
http://www.iso.org/iso/catalogue_detail?csnumber=40874,2,"[""https:\/\/docs.geostandaarden.nl\/.\/mim\/mim"",""https:\/\/docs.geostandaarden.nl\/.\/mim\/wv-st-mim11-20191029""]","[""Representation Of Dates And Times. ISO 8601:2004"",""Representation of dates and times. ISO 8601:2004.""]","[""BG-FINAL"",""ISO 8601:2004""]","[""International Organization for Standardization (ISO)""]",[],"[""2004""]","[""iso-8601""]"
https://geojson.org/,2,"[""https:\/\/docs.geostandaarden.nl\/.\/mim\/mim"",""https:\/\/docs.geostandaarden.nl\/.\/mim\/wv-st-mim11-20191029""]","[""The GeoJSON Specification (RFC 7946)"",""GeoJSON""]","[""BG-FINAL"",""""]","[""Internet Engineering Task Force (IETF)"",""""]",[],[],"[""geojson""]"
http://noraonline.nl/wiki/Gegevensbeschrijvingen/Handreiking,2,"[""https:\/\/docs.geostandaarden.nl\/.\/mim\/wv-st-mim11-20191029"",""https:\/\/docs.geostandaarden.nl\/.\/mim\/wv-st-mim11-20191029""]","[""Handreiking gegevensbeschrijving (NORA)"",""11404:2008 Information technology \u2013 General Purpose Datatypes (GPD)""]","[""""]","[""""]",[],[],"[""nora"",""iso-11404""]"
https://www.forumstandaardisatie.nl/open-standaarden/verplicht,2,"[""https:\/\/docs.geostandaarden.nl\/.\/nl-sbb\/nl-sbb"",""https:\/\/docs.geostandaarden.nl\/.\/nl-sbb\/nl-sbb""]","[""Pas-Toe-Of-Leg-Uit lijst van open standaarden"",""pas-toe-of-leg-uit""]",[],"[""Forum Standaardisatie""]",[],[],"[""ptolulijst""]"
http://www.nen.nl/web/Normshop/Norm/NEN-36102011-nl.htm,2,"[""https:\/\/docs.geostandaarden.nl\/.\/wp\/wpgs"",""https:\/\/docs.geostandaarden.nl\/.\/wp\/basis-hr-wpgs-20171222""]","[""Basismodel Geo-informatie - Termen, definities, relaties en algemene regels voor de uitwisseling van informatie over aan de aarde gerelateerde ruimtelijke objecten""]",[],"[""Nederlands Normalisatie-instituut""]",[],"[""Maart 2011""]",[]
https://www.geonovum.nl/wegwijzer/standaarden/nederlands-profiel-web-map-service-op-iso-19128-versie-11,2,"[""https:\/\/docs.geostandaarden.nl\/.\/wp\/wpgs"",""https:\/\/docs.geostandaarden.nl\/.\/wp\/basis-hr-wpgs-20171222""]","[""Nederlands profiel op ISO 19128 Geographic information \u2014 Web Map Server Interface""]",[],[],[],"[""24 april 2015""]",[]
